id;accountid;btag;catid;einstand;ertrag;haltedauer;kurs;menge;paketid;wpid;zinszahl
18668;25;2003-04-15;2001;51000;0;;510;100000000;;127;
18671;25;2003-04-15;2001;19999;0;;5309;3767000;;171;
18673;25;2003-04-15;2001;9999;0;;2635;3795000;;182;
18675;25;2003-04-15;2001;7998;0;;2944;2717000;;1268;
18676;25;2003-04-16;2050;-106900;0;3;453;-200000000;;127;
18677;25;2003-04-16;2201;-55900;0;;453;-100000000;18660;127;-6
18678;25;2003-04-16;2201;-51000;0;;453;-100000000;18668;127;0
18680;25;2003-04-19;2001;46248;0;;3854;12000000;;20;
18683;25;2003-04-20;2001;134121;0;;5624;23848000;;164;
18686;25;2003-05-15;2001;14998;0;;5690;2636000;;164;
18688;25;2003-05-15;2001;20000;0;;5429;3684000;;171;
18690;25;2003-05-15;2001;9999;0;;2617;3821000;;182;
18692;25;2003-05-29;2001;77700;0;;259;300000000;;134;
18695;25;2003-06-09;2050;-77700;0;11;109;-300000000;;134;
18696;25;2003-06-09;2201;-77700;0;;109;-300000000;18692;134;-49
18697;25;2003-06-16;2001;19999;0;;5560;3597000;;171;
18699;25;2003-06-16;2001;15001;0;;5941;2525000;;164;
18701;25;2003-06-16;2001;7999;0;;3014;2654000;;1268;
18702;25;2003-06-16;2001;9999;0;;2732;3660000;;182;
18705;25;2003-07-16;2001;102000;0;;340;300000000;;134;
18708;25;2003-07-16;2001;19998;0;;5485;3646000;;171;
18710;25;2003-07-16;2001;15000;0;;6056;2477000;;164;
18712;25;2003-07-16;2001;10000;0;;2810;3559000;;182;
18714;25;2003-07-21;2050;-102000;0;5;428;-300000000;;134;
18715;25;2003-07-21;2200;-102000;0;;428;-300000000;18705;134;13
18717;25;2003-08-07;2001;177500;0;;355;500000000;;134;
18721;25;2003-08-11;2103;;0;;3072;96000;;1268;
18722;25;2003-08-11;2103;;0;;3083;757000;;183;
18723;25;2003-08-12;2050;-177500;0;5;390;-500000000;;134;
18724;25;2003-08-12;2200;-177500;0;;390;-500000000;18717;134;8
18726;25;2003-08-15;2001;15000;0;;6191;2423000;;164;
18728;25;2003-08-18;2001;20000;0;;5394;3708000;;171;
18730;25;2003-08-18;2001;8000;0;;3151;2539000;;1268;
18731;25;2003-08-18;2001;10001;0;;2883;3469000;;182;
18733;25;2003-08-19;2001;117000;0;;390;300000000;;134;
18736;25;2003-08-20;2001;111600;0;;372;300000000;;134;
18739;25;2003-08-21;2050;-228600;0;1;400;-600000000;;134;
18740;25;2003-08-21;2200;-117000;0;;400;-300000000;18733;134;0
18741;25;2003-08-21;2200;-111600;0;;400;-300000000;18736;134;0
18743;25;2003-08-22;2001;99600;0;;249;400000000;;134;
18746;25;2003-08-25;2001;82000;0;;205;400000000;;134;
18750;25;2003-09-03;2050;-99600;0;12;250;-400000000;;134;
18751;25;2003-09-03;2200;-99600;0;;250;-400000000;18743;134;0
18753;25;2003-09-05;2050;-82000;0;11;315;-400000000;;134;
18754;25;2003-09-05;2200;-82000;0;;315;-400000000;18746;134;48
18756;25;2003-09-08;2001;79200;0;;198;400000000;;138;
18759;25;2003-09-09;2050;-79200;0;1;236;-400000000;;138;
18760;25;2003-09-09;2200;-79200;0;;236;-400000000;18756;138;1
18762;25;2003-09-12;2001;101600;0;;254;400000000;;134;
18764;25;2003-09-12;2001;73200;0;;183;400000000;;134;
18768;25;2003-09-15;2001;10001;0;;2899;3450000;;182;
18770;25;2003-09-15;2001;15000;0;;6245;2402000;;164;
18772;25;2003-09-15;2001;20000;0;;5438;3678000;;171;
18774;25;2003-09-17;2050;-101600;0;5;281;-400000000;;134;
18775;25;2003-09-17;2200;-101600;0;;281;-400000000;18762;134;5
18777;25;2003-09-18;2050;-73200;0;6;209;-400000000;;134;
18778;25;2003-09-18;2200;-73200;0;;209;-400000000;18764;134;6
18780;25;2003-09-18;2050;-448200;0;358;7275;-50000000;;139;
18781;25;2003-09-18;2201;-448200;0;;7275;-50000000;18576;139;-3023
18785;25;2003-10-17;2001;19998;0;;5433;3681000;;171;
18787;25;2003-10-17;2001;7999;0;;3367;2376000;;1268;
18788;25;2003-10-17;2001;15000;0;;6386;2349000;;164;
18790;25;2003-10-17;2001;10001;0;;2939;3403000;;182;
18792;25;2003-11-18;2001;15000;0;;6386;2349000;;164;
18794;25;2003-11-18;2001;19999;0;;5445;3673000;;171;
18796;25;2003-11-18;2001;10000;0;;2936;3406000;;182;
18798;25;2003-11-24;2001;431275;0;;6635;65000000;;20;
18800;25;2003-12-03;2001;873225;0;;3881;225000000;;112;
18803;25;2003-12-03;2050;-283502;0;1162;4265;-79418000;;142;
18804;25;2003-12-03;2201;-127971;0;;4265;-29956001;18237;142;-37
18805;25;2003-12-03;2200;;0;;4265;-2893000;18286;142;32
18806;25;2003-12-03;2200;-11963;0;;4265;-2878000;18292;142;53
18807;25;2003-12-03;2200;-11965;0;;4265;-2824000;18305;142;12
18808;25;2003-12-03;2201;-11964;0;;4265;-2800000;18319;142;-3
18809;25;2003-12-03;2200;-11963;0;;4265;-2825000;18335;142;12
18810;25;2003-12-03;2200;;0;;4265;-1853000;18342;142;51
18811;25;2003-12-03;2200;-11965;0;;4265;-2937000;18343;142;76
18812;25;2003-12-03;2200;-11964;0;;4265;-2921000;18357;142;62
18813;25;2003-12-03;2200;-11964;0;;4265;-2897000;18398;142;45
18814;25;2003-12-03;2200;-11964;0;;4265;-2840000;18410;142;15
18815;25;2003-12-03;2200;;0;;4265;-2029999;18428;142;30
18816;25;2003-12-03;2200;-11965;0;;4265;-2895000;18431;142;37
18817;25;2003-12-03;2200;-11963;0;;4265;-2869000;18454;142;24
18818;25;2003-12-03;2200;-11964;0;;4265;-2810000;18477;142;1
18819;25;2003-12-03;2201;-11965;0;;4265;-2782000;18495;142;-7
18820;25;2003-12-03;2200;;0;;4265;-2566000;18506;142;18
18821;25;2003-12-03;2200;-11962;0;;4265;-2884000;18511;142;21
18822;25;2003-12-03;2200;;0;;4265;-2958000;18645;142;0
18823;25;2003-12-03;2050;-980798;0;581;4838;-230772000;;143;
18824;25;2003-12-03;2200;-380791;0;;4838;-83088000;18389;143;2540
18825;25;2003-12-03;2200;;0;;4838;-3986000;18427;143;95
18826;25;2003-12-03;2200;-200020;0;;4838;-43644000;18445;143;1022
18827;25;2003-12-03;2200;-30000;0;;4838;-6271000;18480;143;26
18828;25;2003-12-03;2201;-30000;0;;4838;-6178000;18489;143;-8
18829;25;2003-12-03;2200;-29999;0;;4838;-6242000;18493;143;14
18830;25;2003-12-03;2200;-29997;0;;4838;-6230000;18497;143;9
18831;25;2003-12-03;2200;-30000;0;;4838;-6271000;18502;143;22
18832;25;2003-12-03;2200;;0;;4838;-7251000;18505;143;119
18833;25;2003-12-03;2200;-29999;0;;4838;-6599000;18510;143;120
18834;25;2003-12-03;2200;-29999;0;;4838;-6563000;18514;143;104
18835;25;2003-12-03;2200;-30000;0;;4838;-6566000;18521;143;100
18836;25;2003-12-03;2200;-29998;0;;4838;-6454000;18531;143;65
18837;25;2003-12-03;2200;-30000;0;;4838;-6394000;18536;143;47
18838;25;2003-12-03;2200;-29997;0;;4838;-6239000;18547;143;8
18839;25;2003-12-03;2201;-10000;0;;4838;-2065000;18556;143;0
18840;25;2003-12-03;2201;-10000;0;;4838;-2065000;18582;143;0
18841;25;2003-12-03;2201;-10000;0;;4838;-2053000;18598;143;-2
18842;25;2003-12-03;2201;-9999;0;;4838;-2027000;18607;143;-6
18843;25;2003-12-03;2201;-10000;0;;4838;-2009000;18625;143;-9
18844;25;2003-12-03;2201;-9999;0;;4838;-1973000;18635;143;-13
18845;25;2003-12-03;2201;;0;;4838;-8556000;18644;143;-11
18846;25;2003-12-03;2201;-10000;0;;4838;-2048000;18646;143;-2
18847;25;2003-12-11;2001;450216;0;;3848;117000000;;112;
18850;25;2003-12-12;2001;129200;0;;323;400000000;;145;
18852;25;2003-12-12;2050;-129200;0;0;323;-400000000;;145;
18854;25;2003-12-12;2200;-129200;0;;323;-400000000;18850;145;0
18857;25;2003-12-15;2001;10000;0;;3005;3328000;;182;
18859;25;2003-12-15;2001;15000;0;;6525;2299000;;164;
18861;25;2003-12-15;2001;19998;0;;5467;3658000;;171;
18863;25;2003-12-15;2001;8000;0;;3095;2585000;;1268;
18864;25;2004-02-05;2050;-1323441;0;60;4009;-342000000;;112;
18865;25;2004-02-05;2200;-873225;0;;4009;-225000000;18800;112;184
18866;25;2004-02-05;2200;-450216;0;;4009;-117000000;18847;112;105
18868;25;2004-02-09;2001;318400;0;;1592;200000000;;168;
18871;25;2004-02-09;2001;311000;0;;1555;200000000;;177;
18874;25;2004-02-09;2001;326100;0;;3261;100000000;;147;
18877;25;2004-02-15;2001;8000;0;;3298;2426000;;1268;
18878;25;2004-03-01;2103;;0;;6797;2705000;;164;
18879;25;2004-03-01;2103;;0;;3479;1367000;;165;
18880;25;2004-03-01;2103;;0;;3104;786000;;182;
18881;25;2004-03-01;2103;;0;;5392;7469000;;171;
18882;25;2004-03-15;2001;229000;0;;229;1000000000;;163;
18885;25;2004-04-02;2050;-326100;0;53;3250;-100000000;;147;
18886;25;2004-04-02;2201;-326100;0;;3250;-100000000;18874;147;-5
18887;25;2004-04-15;2001;7999;0;;3397;2355000;;1268;
18889;25;2004-05-13;2001;271200;0;;904;300000000;;161;
18892;25;2004-06-11;2001;19700;0;;985;20000000;;131;
18895;25;2004-06-15;2001;8000;0;;3328;2404000;;1268;
18899;25;2004-08-02;2001;192500;0;;77;2500000000;;158;
18902;25;2004-08-04;2050;-192500;0;2;60;-2500000000;;158;
18903;25;2004-08-04;2201;-192500;0;;60;-2500000000;18899;158;-8
18905;25;2004-08-10;2001;195000;0;;300;650000000;;145;
18908;25;2004-08-24;2050;-195000;0;14;201;-650000000;;145;
18909;25;2004-08-24;2201;-195000;0;;201;-650000000;18905;145;-90
18911;25;2004-09-01;2001;7999;0;;3276;2442000;;1268;
18912;25;2004-09-14;2001;216000;0;;216;1000000000;;134;
18915;25;2004-09-25;2050;-216000;0;11;112;-1000000000;;134;
18916;25;2004-09-25;2201;-216000;0;;112;-1000000000;18912;134;-114
18917;25;2004-10-15;2001;222000;0;;148;1500000000;;134;
18919;25;2004-10-20;2050;-271200;0;160;913;-300000000;;161;
18920;25;2004-10-20;2200;-271200;0;;913;-300000000;18889;161;43
18922;25;2004-10-21;2050;-222000;0;6;185;-1500000000;;134;
18923;25;2004-10-21;2200;-222000;0;;185;-1500000000;18917;134;33
18925;25;2004-10-25;2001;498700;0;;4987;100000000;;111;
18928;25;2004-11-02;2001;8000;0;;3302;2423000;;1268;
18929;25;2004-11-23;2001;457030;0;;6529;70000000;;20;
18931;25;2004-12-21;2050;-199230;0;281;172;-870000000;;163;
18932;25;2004-12-21;2201;-199230;0;;172;-870000000;18882;163;-1393
18933;25;2004-12-21;2050;-29770;0;281;172;-130000000;;163;
18934;25;2004-12-21;2201;-29770;0;;172;-130000000;18882;163;-208
18936;25;2004-12-28;2050;-2346546;0;1183;7026;-261214000;;164;
18937;25;2004-12-28;2201;-2455;0;;7026;-257000;18306;164;-131
18938;25;2004-12-28;2201;-15000;0;;7026;-1512000;18311;164;-872
18939;25;2004-12-28;2201;-15000;0;;7026;-1580000;18315;164;-764
18940;25;2004-12-28;2201;-15000;0;;7026;-1536000;18317;164;-812
18941;25;2004-12-28;2201;-14999;0;;7026;-1594000;18329;164;-722
18942;25;2004-12-28;2201;-14999;0;;7026;-1378000;18331;164;-994
18943;25;2004-12-28;2201;-14999;0;;7026;-1241000;18333;164;-1155
18944;25;2004-12-28;2201;-24999;0;;7026;-1939000;18336;164;-2055
18945;25;2004-12-28;2201;-25000;0;;7026;-1785000;18338;164;-2215
18946;25;2004-12-28;2201;;0;;7026;-69000;18340;164;-109
18947;25;2004-12-28;2201;-35000;0;;7026;-2450000;18344;164;-3110
18948;25;2004-12-28;2201;-35000;0;;7026;-2792000;18352;164;-2639
18949;25;2004-12-28;2201;-34999;0;;7026;-2583000;18353;164;-2844
18950;25;2004-12-28;2201;-34999;0;;7026;-2543000;18356;164;-2838
18951;25;2004-12-28;2201;-35000;0;;7026;-2511000;18359;164;-2820
18952;25;2004-12-28;2201;-149996;0;;7026;-11479000;18361;164;-11150
18953;25;2004-12-28;2201;-34999;0;;7026;-2583000;18363;164;-2686
18954;25;2004-12-28;2201;-34999;0;;7026;-2571000;18401;164;-2645
18955;25;2004-12-28;2201;-34998;0;;7026;-2795000;18403;164;-2356
18956;25;2004-12-28;2201;-34999;0;;7026;-2783000;18408;164;-2322
18957;25;2004-12-28;2201;-34999;0;;7026;-2958000;18412;164;-2094
18958;25;2004-12-28;2201;-34999;0;;7026;-3011000;18417;164;-1997
18959;25;2004-12-28;2201;-34999;0;;7026;-3118000;18418;164;-1847
18960;25;2004-12-28;2201;;0;;7026;-262000;18424;164;-123
18961;25;2004-12-28;2201;-34999;0;;7026;-3465000;18429;164;-1473
18962;25;2004-12-28;2201;-35001;0;;7026;-3443000;18434;164;-1460
18963;25;2004-12-28;2201;-35000;0;;7026;-3311000;18441;164;-1552
18964;25;2004-12-28;2201;-400002;0;;7026;-36870000;18443;164;-18464
18965;25;2004-12-28;2201;-100003;0;;7026;-9421000;18450;164;-4419
18966;25;2004-12-28;2201;-34999;0;;7026;-3436000;18452;164;-1402
18967;25;2004-12-28;2201;-34999;0;;7026;-3600000;18457;164;-1223
18968;25;2004-12-28;2201;-34998;0;;7026;-3681000;18469;164;-1124
18969;25;2004-12-28;2201;-34998;0;;7026;-4619000;18476;164;-304
18970;25;2004-12-28;2201;-34999;0;;7026;-4179000;18478;164;-659
18971;25;2004-12-28;2201;-34999;0;;7026;-3836000;18488;164;-915
18972;25;2004-12-28;2201;-34999;0;;7026;-3965000;18492;164;-790
18973;25;2004-12-28;2201;-34998;0;;7026;-3978000;18496;164;-758
18974;25;2004-12-28;2201;-34999;0;;7026;-3937000;18501;164;-766
18975;25;2004-12-28;2201;;0;;7026;-1810000;18504;164;-345
18976;25;2004-12-28;2201;-35000;0;;7026;-3908000;18509;164;-768
18977;25;2004-12-28;2201;-34999;0;;7026;-3989000;18513;164;-687
18978;25;2004-12-28;2201;-150008;0;;7026;-17093000;18517;164;-2928
18979;25;2004-12-28;2201;-35000;0;;7026;-4050000;18519;164;-626
18980;25;2004-12-28;2201;-34998;0;;7026;-4654000;18527;164;-212
18981;25;2004-12-28;2200;-35001;0;;7026;-5109000;18534;164;80
18982;25;2004-12-28;2200;-15000;0;;7026;-2257000;18545;164;74
18983;25;2004-12-28;2200;-14998;0;;7026;-2333000;18560;164;116
18984;25;2004-12-28;2200;-14999;0;;7026;-2426000;18584;164;164
18985;25;2004-12-28;2200;-14998;0;;7026;-2355000;18596;164;119
18986;25;2004-12-28;2200;-14998;0;;7026;-2450000;18605;164;164
18987;25;2004-12-28;2200;-14998;0;;7026;-2450000;18623;164;157
18988;25;2004-12-28;2200;-14999;0;;7026;-2704000;18639;164;271
18989;25;2004-12-28;2200;;0;;7026;-3010000;18643;164;352
18990;25;2004-12-28;2200;-15000;0;;7026;-2915000;18648;164;357
18991;25;2004-12-28;2200;-15000;0;;7026;-2617000;18666;164;210
18992;25;2004-12-28;2200;-134121;0;;7026;-23848000;18683;164;2066
18993;25;2004-12-28;2200;-14998;0;;7026;-2636000;18686;164;208
18994;25;2004-12-28;2200;-15001;0;;7026;-2525000;18699;164;153
18995;25;2004-12-28;2200;-15000;0;;7026;-2477000;18710;164;127
18996;25;2004-12-28;2200;-15000;0;;7026;-2423000;18726;164;101
18997;25;2004-12-28;2200;-15000;0;;7026;-2402000;18770;164;88
18998;25;2004-12-28;2200;-15000;0;;7026;-2349000;18788;164;65
18999;25;2004-12-28;2200;-15000;0;;7026;-2349000;18792;164;61
19000;25;2004-12-28;2200;-15000;0;;7026;-2299000;18859;164;43
19001;25;2004-12-28;2200;;0;;7026;-2705000;18878;164;18
19002;25;2004-12-28;2050;-1209995;0;1289;3486;-186841998;;165;
19003;25;2004-12-28;2201;-399991;0;;3486;-50225000;18396;165;-35715
19004;25;2004-12-28;2201;-30000;0;;3486;-3651000;18399;165;-2697
19005;25;2004-12-28;2201;-29998;0;;3486;-4030999;18405;165;-2446
19006;25;2004-12-28;2201;-30000;0;;3486;-4107999;18407;165;-2358
19007;25;2004-12-28;2201;-30002;0;;3486;-4385000;18411;165;-2167
19008;25;2004-12-28;2201;-149994;0;;3486;-22498000;18414;165;-10326
19009;25;2004-12-28;2201;-30001;0;;3486;-4500000;18415;165;-2065
19010;25;2004-12-28;2201;-29999;0;;3486;-4708000;18420;165;-1917
19011;25;2004-12-28;2201;;0;;3486;-85000;18425;165;-27
19012;25;2004-12-28;2201;-30000;0;;3486;-5424000;18432;165;-1534
19013;25;2004-12-28;2201;-29999;0;;3486;-5572000;18433;165;-1428
19014;25;2004-12-28;2201;-30001;0;;3486;-5205000;18439;165;-1568
19015;25;2004-12-28;2201;-300014;0;;3486;-50550000;18447;165;-16217
19016;25;2004-12-28;2201;-30002;0;;3486;-5507000;18455;165;-1395
19017;25;2004-12-28;2201;-29997;0;;3486;-5883000;18459;165;-1196
19018;25;2004-12-28;2201;-29997;0;;3486;-6070000;18470;165;-1087
19019;25;2004-12-28;2201;;0;;3486;-1221000;18507;165;-141
19020;25;2004-12-28;2200;;0;;3486;-1852000;18642;165;115
19021;25;2004-12-28;2200;;0;;3486;-1367000;18879;165;0
19022;25;2005-01-03;2001;493923;0;;1964;250000000;;187;
19025;25;2005-01-03;2001;505821;0;;5587;90000000;;188;
19028;25;2005-01-03;2001;484890;0;;3443;140000000;;167;
19031;25;2005-01-05;2001;7999;0;;3368;2375000;;1268;
19032;25;2005-02-14;2001;174788;0;;173;1000000000;;134;
19035;25;2005-02-16;2001;228331;0;;151;1500000000;;134;
19038;25;2005-02-24;2050;-403119;0;9;60;-2500000000;;134;
19039;25;2005-02-24;2201;-174788;0;;60;-1000000000;19032;134;-113
19040;25;2005-02-24;2201;-228331;0;;60;-1500000000;19035;134;-109
19041;25;2005-02-24;2001;157774;0;;156;1000000000;;134;
19044;25;2005-03-01;2001;8000;0;;3453;2317000;;1268;
19045;25;2005-03-04;2050;-157774;0;8;244;-1000000000;;134;
19047;25;2005-03-04;2200;-157774;0;;244;-1000000000;19041;134;70
19048;25;2005-03-07;2103;;0;;5572;5471000;;171;
19049;25;2005-03-08;2001;235200;0;;2800;84000000;;172;
19051;25;2005-04-18;2050;-484890;0;105;2903;-140000000;;167;
19053;25;2005-04-18;2201;-484890;0;;2903;-140000000;19028;167;-793
19054;25;2005-04-28;2001;133096;0;;88;1500000000;;134;
19058;25;2005-04-29;2050;-133096;0;1;98;-1500000000;;134;
19060;25;2005-04-29;2200;-133096;0;;98;-1500000000;19054;134;1
19061;25;2005-05-02;2001;8000;0;;3409;2347000;;1268;
19062;25;2005-05-02;2001;110327;0;;115;950000000;;134;
19065;25;2005-05-04;2050;-110327;0;2;145;-950000000;;134;
19067;25;2005-05-04;2200;-110327;0;;145;-950000000;19062;134;5
19068;25;2005-05-04;2001;157115;0;;156;1000000000;;140;
19071;25;2005-05-04;2050;-157115;0;0;130;-1000000000;;140;
19073;25;2005-05-04;2201;-157115;0;;130;-1000000000;19068;140;0
19074;25;2005-05-04;2001;248688;0;;165;1500000000;;134;
19077;25;2005-05-06;2050;-248688;0;2;211;-1500000000;;134;
19079;25;2005-05-06;2200;-248688;0;;211;-1500000000;19074;134;13
19081;25;2005-05-23;2001;250223;0;;344;725000000;;635;
19084;25;2005-05-23;2001;250424;0;;384;650000000;;634;
19087;25;2005-05-30;2001;250000;0;;100;2500000000;;134;
19089;25;2005-05-30;2050;-250000;0;0;0;-2500000000;;134;
19090;25;2005-05-30;2201;-250000;0;;0;-2500000000;19087;134;0
19091;25;2005-06-06;2001;143784;0;;1189;120000000;;630;
19094;25;2005-06-07;2050;-118100;0;673;1035;-120000000;;131;
19096;25;2005-06-07;2200;-98400;0;;1035;-100000000;18578;131;502
19097;25;2005-06-07;2200;-19700;0;;1035;-20000000;18892;131;36
19098;25;2005-06-07;2050;-212500;0;909;732;-250000000;;169;
19100;25;2005-06-07;2201;-212500;0;;732;-250000000;18600;169;-2681
19101;25;2005-06-09;2050;-143784;0;3;763;-120000000;;630;
19103;25;2005-06-09;2201;-143784;0;;763;-120000000;19091;630;-15
19104;25;2005-07-01;2001;8000;0;;3653;2190000;;1268;
19105;25;2005-07-02;2001;344465;0;;572;600000000;;631;
19108;25;2005-07-15;2050;-344465;0;13;858;-600000000;;631;
19110;25;2005-07-15;2200;-344465;0;;858;-600000000;19105;631;223
19114;25;2005-08-10;2103;;0;;3714;842000;;183;
19115;25;2005-08-10;2103;;0;;2000;1000;;1268;
19116;25;2005-08-10;2103;;0;;3712;261000;;1268;
19117;25;2005-09-01;2001;7999;0;;3719;2151000;;1268;
19118;25;2005-10-14;2001;480240;0;;8280;58000000;;20;
19120;25;2005-11-02;2001;7999;0;;3786;2113000;;1268;
19122;25;2005-12-06;2050;-503447;0;1075;1395;-300000000;;168;
19124;25;2005-12-06;2201;-185047;0;;1395;-100000000;18482;168;-6534
19125;25;2005-12-06;2201;-318400;0;;1395;-200000000;18868;168;-2624
19128;25;2006-01-02;2050;-979968;0;817;5557;-196009000;;171;
19129;25;2006-01-02;2200;-799977;0;;5557;-149977000;18657;171;3357
19130;25;2006-01-02;2200;-19999;0;;5557;-3767000;18671;171;92
19131;25;2006-01-02;2200;-20000;0;;5557;-3684000;18688;171;45
19132;25;2006-01-02;2201;-19999;0;;5557;-3597000;18697;171;0
19133;25;2006-01-02;2200;-19998;0;;5557;-3646000;18708;171;23
19134;25;2006-01-02;2200;-20000;0;;5557;-3708000;18728;171;52
19135;25;2006-01-02;2200;-20000;0;;5557;-3678000;18772;171;36
19136;25;2006-01-02;2200;-19998;0;;5557;-3681000;18785;171;36
19137;25;2006-01-02;2200;-19999;0;;5557;-3673000;18794;171;31
19138;25;2006-01-02;2200;-19998;0;;5557;-3658000;18861;171;24
19139;25;2006-01-02;2200;;0;;5557;-7469000;18881;171;82
19140;25;2006-01-02;2201;;0;;5557;-5471000;19048;171;-2
19141;25;2006-01-02;2050;-235200;0;300;1508;-84000000;;172;
19143;25;2006-01-02;2201;-235200;0;;1508;-84000000;19049;172;-3255
19147;25;2006-01-02;2001;8000;0;;4000;2000000;;1268;
19148;25;2006-02-03;2050;-791543;0;1313;12915;-38000000;;20;
19150;25;2006-02-03;2201;-614592;0;;12915;-18000000;18467;20;-63279
19151;25;2006-02-03;2201;-53172;0;;12915;-3000000;18485;20;-2226
19152;25;2006-02-03;2201;-70896;0;;12915;-4000000;18486;20;-2968
19153;25;2006-02-03;2200;-46248;0;;12915;-12000000;18680;20;11101
19154;25;2006-02-03;2200;-6635;0;;12915;-1000000;18798;20;503
19155;25;2006-02-03;2050;-252130;0;802;12921;-38000000;;20;
19157;25;2006-02-03;2200;-252130;0;;12921;-38000000;18798;20;19157
19158;25;2006-02-03;2001;732320;0;;1945;376000000;;180;
19161;25;2006-02-03;2001;646525;0;;855;755000000;;179;
19164;25;2006-02-16;2001;25780;0;;826;30000000;;179;
19167;25;2006-02-16;2001;220165;0;;146;1500000000;;633;
19170;25;2006-03-01;2001;8000;0;;4167;1920000;;1268;
19171;25;2006-03-06;2103;;0;;4453;516000;;182;
19172;25;2006-04-06;2001;90651;0;;1640;55000000;;176;
19175;25;2006-04-10;2001;144264;0;;95;1500000000;;134;
19178;25;2006-04-20;2050;-144264;0;10;69;-1500000000;;134;
19179;25;2006-04-20;2201;-144264;0;;69;-1500000000;19175;134;-39
19180;25;2006-04-22;2050;-90651;0;16;1395;-55000000;;176;
19182;25;2006-04-22;2201;-90651;0;;1395;-55000000;19172;176;-21
19183;25;2006-04-30;2050;-220165;0;73;138;-1500000000;;633;
19185;25;2006-04-30;2201;-220165;0;;138;-1500000000;19167;633;-87
19186;25;2006-05-02;2001;8000;0;;4193;1908000;;1268;
19189;25;2006-05-26;2001;145414;0;;317;450000000;;178;
19192;25;2006-05-26;2001;159376;0;;394;400000000;;134;
19195;25;2006-05-30;2050;-145414;0;4;276;-450000000;;178;
19197;25;2006-05-30;2201;-145414;0;;276;-450000000;19189;178;-7
19198;25;2006-05-30;2050;-159376;0;4;349;-400000000;;134;
19200;25;2006-05-30;2201;-159376;0;;349;-400000000;19192;134;-7
19201;25;2006-06-16;2050;-250424;0;389;500;-650000000;;634;
19202;25;2006-06-16;2200;-250424;0;;500;-650000000;19084;634;2933
19203;25;2006-06-16;2050;-250223;0;389;500;-725000000;;635;
19204;25;2006-06-16;2200;-250223;0;;500;-725000000;19081;635;4399
19205;25;2006-07-03;2001;7999;0;;4004;1998000;;1268;
19206;25;2006-08-10;2103;;0;;4000;786000;;183;
19207;25;2006-08-10;2103;;0;;3996;305000;;1268;
19208;25;2006-09-01;2001;7999;0;;4145;1930000;;1268;
19209;25;2006-09-12;2001;1216696;0;;15996;76000000;;406;
19212;25;2006-09-13;2050;-672305;0;215;725;-785000000;;179;
19213;25;2006-09-13;2201;-646525;0;;725;-755000000;19161;179;-2178
19214;25;2006-09-13;2201;-25780;0;;725;-30000000;19164;179;-63
19215;25;2006-09-13;2050;-732320;0;222;1608;-376000000;;180;
19216;25;2006-09-13;2201;-732320;0;;1608;-376000000;19158;180;-2813
19217;25;2006-10-15;2001;492560;0;;10480;47000000;;20;
19219;25;2006-10-25;2050;-90000;0;1063;4970;-33193000;;182;
19220;25;2006-10-25;2200;-9999;0;;4970;-3795000;18673;182;1142
