id;btag;wpid;kurs
17434;2016-06-28;115;102.55
17436;2016-06-28;1338;38.81
17438;2016-06-28;1329;130.94
17440;2016-06-28;1319;99.85
17442;2016-06-28;1330;114.09
17444;2016-06-28;1320;99.80
17446;2016-06-28;1327;156.94
17448;2016-06-28;1321;99.90
17450;2016-06-28;1331;117.67
17458;2016-06-28;64;43.54
17464;2016-06-28;28;89.19
17470;2016-06-28;113;92.40
17472;2016-06-28;27;17.86
17478;2016-06-28;21;122.35
17480;2016-06-28;69;43.90
17484;2016-06-28;1243;75.48
17520;2016-06-29;28;90.77
17522;2016-06-29;21;124.50
17524;2016-06-29;115;102.74
17530;2016-07-01;1319;99.60
17532;2016-07-01;1330;114.36
17537;2016-07-01;1321;100.05
17594;2016-07-04;1320;100.00
17614;2016-07-01;115;106.62
17616;2016-07-01;1338;38.82
17625;2016-07-01;1327;157.56
17629;2016-07-01;1331;118.30
17633;2016-07-01;113;95.58
17643;2016-07-01;69;47.56
17653;2016-07-01;27;18.95
17655;2016-07-01;64;46.90
17657;2016-07-01;21;128.50
17661;2016-07-01;28;92.06
17687;2016-07-01;1329;131.02
17716;2016-07-01;1243;76.59
17752;2016-07-04;115;105.72
17754;2016-07-04;1338;38.81
17756;2016-07-04;1329;131.12
17758;2016-07-04;1319;99.60
17760;2016-07-04;1330;114.47
17764;2016-07-04;1321;100.10
17766;2016-07-04;1331;118.29
17770;2016-07-04;113;94.90
17780;2016-07-04;69;46.05
17784;2016-07-04;1243;77.22
17790;2016-07-04;27;18.69
17792;2016-07-04;64;46.07
17794;2016-07-04;21;126.35
17798;2016-07-04;28;91.75
17830;2016-07-04;1327;157.58
17856;2016-07-05;1338;38.79
17860;2016-07-05;1319;99.65
17862;2016-07-05;1330;114.60
17864;2016-07-05;1327;157.68
17866;2016-07-05;1321;100.15
17868;2016-07-05;1331;118.40
17872;2016-07-05;113;93.25
17882;2016-07-05;69;45.52
17892;2016-07-05;27;17.98
17894;2016-07-05;64;45.30
17986;2016-07-05;28;89.75
17988;2016-07-05;21;123.41
17990;2016-07-05;115;104.76
17994;2016-07-05;1329;131.44
18038;2016-07-05;1243;77.52
18058;2016-07-06;115;102.14
18060;2016-07-06;1338;38.79
18062;2016-07-06;1329;131.46
18064;2016-07-06;1319;99.65
18066;2016-07-06;1330;114.64
18070;2016-07-06;1321;100.10
18072;2016-07-06;1331;118.43
18076;2016-07-06;113;91.73
18086;2016-07-06;69;45.96
18096;2016-07-06;27;17.66
18098;2016-07-06;64;44.74
18100;2016-07-06;21;122.00
18104;2016-07-06;28;88.04
18136;2016-07-06;1327;157.66
18174;2016-07-06;1243;77.34
18194;2016-07-07;115;103.24
18196;2016-07-07;1338;38.79
18198;2016-07-07;1329;131.37
18200;2016-07-07;1319;99.60
18202;2016-07-07;1330;114.67
18204;2016-07-07;1327;157.58
18206;2016-07-07;1321;100.10
18208;2016-07-07;1331;118.35
18212;2016-07-07;113;92.18
18222;2016-07-07;69;46.07
18232;2016-07-07;27;17.84
18234;2016-07-07;64;45.09
18236;2016-07-07;21;120.65
18240;2016-07-07;28;88.10
18310;2016-07-07;1243;76.63
18398;2016-07-08;115;103.24
18400;2016-07-08;1338;38.79
18404;2016-07-08;1319;99.70
18410;2016-07-08;1321;100.15
18416;2016-07-08;113;94.22
18426;2016-07-08;69;46.60
18436;2016-07-08;27;17.82
18438;2016-07-08;64;46.01
18440;2016-07-08;21;122.55
18444;2016-07-08;28;89.24
18474;2016-07-08;1330;114.72
18480;2016-07-08;1331;118.55
18538;2016-07-08;1329;131.51
18544;2016-07-08;1327;157.83
18566;2016-07-08;1243;76.81
18604;2016-07-11;1338;38.81
18608;2016-07-11;1319;99.65
18614;2016-07-11;1321;100.10
18616;2016-07-11;1331;117.86
18620;2016-07-11;113;96.11
18630;2016-07-11;69;47.64
18640;2016-07-11;27;18.46
18642;2016-07-11;64;47.20
18666;2016-07-11;28;92.02
18668;2016-07-11;21;124.68
18670;2016-07-11;115;106.01
18674;2016-07-11;1329;130.83
18680;2016-07-11;1327;157.79
18718;2016-07-11;1243;77.09
18738;2016-07-12;115;105.95
18740;2016-07-12;1338;38.82
18744;2016-07-12;1319;99.60
18746;2016-07-11;1330;113.32
18750;2016-07-12;1321;100.10
18752;2016-07-12;1331;117.60
18760;2016-07-12;64;47.71
18766;2016-07-12;28;93.40
18772;2016-07-12;113;97.40
18774;2016-07-12;27;18.80
18780;2016-07-12;21;125.65
18782;2016-07-12;69;46.98
18824;2016-07-12;1329;130.37
18830;2016-07-12;1327;157.55
18852;2016-07-12;1243;78.23
18888;2016-07-13;115;107.01
18890;2016-07-13;1338;38.82
18892;2016-07-13;1329;130.69
18894;2016-07-13;1319;99.56
18898;2016-07-13;1327;157.74
18900;2016-07-13;1321;100.10
18902;2016-07-13;1331;117.84
18906;2016-07-13;113;97.08
18916;2016-07-13;69;46.51
18926;2016-07-13;27;18.79
18928;2016-07-13;64;47.76
18930;2016-07-13;21;125.05
18934;2016-07-13;28;92.95
19032;2016-07-13;1330;114.64
19056;2016-07-13;1243;79.14
19092;2016-07-14;115;107.01
19094;2016-07-14;1338;38.82
19098;2016-07-14;1319;99.56
19100;2016-07-14;1330;114.55
19102;2016-07-14;1327;157.16
19104;2016-07-14;1321;100.05
19106;2016-07-14;1331;117.60
19110;2016-07-14;113;98.49
19120;2016-07-14;69;46.34
19130;2016-07-14;27;20.01
19132;2016-07-14;64;48.14
19134;2016-07-14;21;128.25
19138;2016-07-14;28;94.08
19164;2016-07-14;1329;130.37
19192;2016-07-14;1243;79.37
19228;2016-07-15;115;107.01
19230;2016-07-15;1338;38.82
19232;2016-07-15;1329;130.10
19234;2016-07-15;1319;99.61
19236;2016-07-15;1330;114.47
19240;2016-07-15;1321;100.00
19246;2016-07-15;113;98.47
19256;2016-07-15;69;46.10
19266;2016-07-15;27;20.14
19268;2016-07-15;64;48.96
19270;2016-07-15;21;128.40
19274;2016-07-15;28;94.49
19306;2016-07-15;1327;156.96
19310;2016-07-15;1331;117.39
19328;2016-07-15;1243;79.38
19364;2016-07-18;115;107.75
19366;2016-07-18;1338;38.81
19368;2016-07-18;1329;130.22
19370;2016-07-18;1319;99.55
19374;2016-07-18;1327;157.00
19376;2016-07-18;1321;100.05
19378;2016-07-18;1331;117.45
19386;2016-07-18;64;49.15
19392;2016-07-18;28;93.94
19398;2016-07-18;113;98.41
19400;2016-07-18;27;20.13
19406;2016-07-18;21;129.05
19408;2016-07-18;69;46.26
19440;2016-07-18;1330;114.57
19480;2016-07-18;1243;79.65
19500;2016-07-19;115;107.45
19502;2016-07-19;1338;38.81
19506;2016-07-19;1319;99.51
19510;2016-07-19;1327;157.06
19512;2016-07-19;1321;100.00
19522;2016-07-19;64;49.59
19528;2016-07-19;28;93.51
19534;2016-07-19;113;97.62
19536;2016-07-19;27;19.73
19542;2016-07-19;21;127.05
19544;2016-07-19;69;46.50
19650;2016-07-20;1331;117.62
19668;2016-07-19;1243;79.75
19704;2016-07-20;115;108.22
19706;2016-07-20;1338;38.82
19708;2016-07-19;1329;128.91
19710;2016-07-20;1319;99.50
19712;2016-07-19;1330;113.21
19714;2016-07-20;1327;156.97
19716;2016-07-20;1321;100.05
19718;2016-07-19;1331;116.26
19722;2016-07-20;113;99.11
19732;2016-07-20;69;47.32
19742;2016-07-20;27;19.68
19744;2016-07-20;64;50.18
19746;2016-07-20;21;127.65
19750;2016-07-20;28;95.31
19844;2016-07-20;1329;130.10
19848;2016-07-20;1330;114.49
19872;2016-07-20;1243;80.06
19908;2016-07-21;115;109.86
19910;2016-07-21;1338;38.81
19914;2016-07-21;1319;99.51
19920;2016-07-21;1321;100.10
19926;2016-07-21;113;99.33
19936;2016-07-21;69;46.88
19946;2016-07-21;27;19.59
19948;2016-07-21;64;49.95
19950;2016-07-21;21;128.35
19954;2016-07-21;28;95.12
20048;2016-07-21;1329;130.09
20052;2016-07-21;1330;114.44
20054;2016-07-21;1327;157.01
20058;2016-07-21;1331;117.52
20076;2016-07-21;1243;80.14
20112;2016-07-22;115;108.71
20114;2016-07-22;1338;38.81
20118;2016-07-22;1319;99.61
20120;2016-07-22;1330;114.45
20124;2016-07-22;1321;100.05
20126;2016-07-22;1331;117.51
20130;2016-07-22;113;99.27
20140;2016-07-22;69;46.39
20150;2016-07-22;27;19.35
20152;2016-07-22;64;50.21
20154;2016-07-22;21;128.80
20158;2016-07-22;28;94.82
20184;2016-07-22;1329;130.12
20190;2016-07-22;1327;157.00
20212;2016-07-22;1243;80.54
20248;2016-07-25;115;110.50
20250;2016-07-25;1338;38.82
20252;2016-07-25;1329;130.22
20254;2016-07-25;1319;99.51
20256;2016-07-25;1330;114.48
20260;2016-07-25;1321;100.05
20262;2016-07-25;1331;117.65
20270;2016-07-25;64;50.45
20276;2016-07-25;28;95.42
20282;2016-07-25;113;99.67
20284;2016-07-25;27;19.18
20290;2016-07-25;21;129.15
20292;2016-07-25;69;46.22
20326;2016-07-25;1327;157.10
20364;2016-07-25;1243;80.67
20386;2016-07-26;1338;38.82
20390;2016-07-26;1319;99.56
20394;2016-07-26;1327;157.05
20396;2016-07-26;1321;100.05
20402;2016-07-26;113;100.19
20412;2016-07-26;69;46.95
20422;2016-07-26;27;19.17
20424;2016-07-26;64;50.68
20426;2016-07-26;21;128.65
20430;2016-07-26;28;95.70
20520;2016-07-26;115;110.32
20524;2016-07-26;1329;130.13
20528;2016-07-26;1330;114.49
20534;2016-07-26;1331;117.59
20552;2016-07-26;1243;80.73
20590;2016-07-27;1338;38.83
20592;2016-07-27;1329;130.51
20594;2016-07-27;1319;99.56
20596;2016-07-27;1330;114.62
20600;2016-07-27;1321;100.15
20610;2016-07-27;64;47.22
20616;2016-07-27;28;96.64
20622;2016-07-27;113;100.89
20624;2016-07-27;27;19.34
20630;2016-07-27;21;131.19
20632;2016-07-27;69;46.58
20656;2016-07-27;115;110.32
20666;2016-07-27;1327;157.28
20670;2016-07-27;1331;117.87
20688;2016-07-27;1243;80.55
20726;2016-07-28;1338;38.83
20728;2016-07-28;1329;130.49
20730;2016-07-28;1319;99.76
20732;2016-07-28;1330;114.63
20734;2016-07-28;1327;157.24
20736;2016-07-28;1321;100.10
20738;2016-07-28;1331;117.87
20742;2016-07-28;113;100.55
20752;2016-07-28;69;48.22
20762;2016-07-28;27;18.68
20764;2016-07-28;64;46.18
20766;2016-07-28;21;129.10
20770;2016-07-28;28;96.71
20793;2016-07-28;115;110.30
20841;2016-07-28;1243;80.59
20861;2016-07-29;115;109.50
20863;2016-07-29;1338;38.82
20867;2016-07-29;1319;99.66
20873;2016-07-29;1321;100.15
20879;2016-07-29;113;101.11
20889;2016-07-29;69;48.27
20899;2016-07-29;27;18.68
20901;2016-07-29;64;46.49
20903;2016-07-29;21;128.69
20907;2016-07-29;28;97.12
20933;2016-07-29;1329;130.72
20937;2016-07-29;1330;114.74
20939;2016-07-29;1327;157.47
20943;2016-07-29;1331;118.11
21045;2016-07-29;1243;80.59
21065;2016-08-01;115;110.44
21071;2016-08-01;1319;99.71
21077;2016-08-01;1321;100.05
21083;2016-08-01;113;101.04
21093;2016-08-01;69;48.98
21103;2016-08-01;27;18.41
21105;2016-08-01;64;46.08
21107;2016-08-01;21;129.05
21111;2016-08-01;28;96.95
21115;2016-08-01;1338;38.81
21121;2016-08-01;1330;114.69
21123;2016-08-01;1327;157.40
21127;2016-08-01;1331;118.00
21151;2016-08-01;1329;130.57
21195;2016-08-01;1243;80.31
21215;2016-08-02;115;108.28
21217;2016-08-02;1338;38.81
21219;2016-08-02;1329;130.06
21221;2016-08-02;1319;99.71
21223;2016-08-02;1330;114.49
21227;2016-08-02;1321;100.10
21233;2016-08-02;113;99.25
21243;2016-08-02;69;48.25
21253;2016-08-02;27;18.34
21255;2016-08-02;64;45.57
21257;2016-08-02;21;126.15
21261;2016-08-02;28;96.13
21293;2016-08-02;1327;157.07
21297;2016-08-02;1331;117.60
21315;2016-08-02;1243;80.29
21351;2016-08-03;115;108.44
21353;2016-08-03;1338;38.81
21355;2016-08-03;1329;130.10
21357;2016-08-03;1319;99.61
21359;2016-08-03;1330;114.53
21363;2016-08-03;1321;100.05
21369;2016-08-03;113;99.41
21379;2016-08-03;69;47.61
21389;2016-08-03;27;18.51
21391;2016-08-03;64;45.13
21393;2016-08-03;21;128.25
21397;2016-08-03;28;96.80
21429;2016-08-03;1327;157.10
21433;2016-08-03;1331;117.61
21451;2016-08-03;1243;79.88
21487;2016-08-04;115;108.44
21489;2016-08-04;1338;38.81
21491;2016-08-04;1329;130.59
21493;2016-08-04;1319;99.66
21495;2016-08-04;1330;114.63
21499;2016-08-04;1321;100.15
21501;2016-08-04;1331;118.05
21505;2016-08-04;113;100.01
21515;2016-08-04;69;48.56
21525;2016-08-04;27;18.46
21527;2016-08-04;64;45.46
21529;2016-08-04;21;128.65
21533;2016-08-04;28;101.15
21565;2016-08-04;1327;157.53
21587;2016-08-04;1243;79.48
21691;2016-08-05;115;108.44
21693;2016-08-05;1338;38.81
21697;2016-08-05;1319;99.71
21699;2016-08-05;1330;114.59
21703;2016-08-05;1321;100.05
21713;2016-08-05;64;45.57
21719;2016-08-05;28;102.55
21725;2016-08-05;113;101.33
21727;2016-08-05;27;19.02
21733;2016-08-05;21;133.35
21735;2016-08-05;69;48.98
21769;2016-08-05;1327;157.49
21773;2016-08-05;1331;117.94
21831;2016-08-05;1329;130.38
21859;2016-08-05;1243;79.91
21895;2016-08-08;115;109.01
21897;2016-08-08;1338;38.81
21899;2016-08-08;1329;130.41
21901;2016-08-08;1319;99.66
21903;2016-08-08;1330;114.63
21905;2016-08-08;1327;157.58
21907;2016-08-08;1321;100.10
21913;2016-08-08;113;102.02
21923;2016-08-08;69;49.00
21933;2016-08-08;27;19.51
21935;2016-08-08;64;46.14
21937;2016-08-08;21;136.19
21941;2016-08-08;28;103.80
21977;2016-08-08;1331;118.00
22011;2016-08-08;1243;80.36
22031;2016-08-09;115;109.37
22033;2016-08-09;1338;37.88
22037;2016-08-09;1319;99.76
22039;2016-08-09;1330;114.74
22043;2016-08-09;1321;100.10
22045;2016-08-09;1331;118.09
22049;2016-08-09;113;104.51
22059;2016-08-09;69;49.43
22069;2016-08-09;27;19.84
22071;2016-08-09;64;46.70
22073;2016-08-09;21;139.10
22077;2016-08-09;28;106.25
22103;2016-08-09;1329;130.49
22109;2016-08-09;1327;157.63
22131;2016-08-09;1243;81.13
22167;2016-08-10;115;110.13
22169;2016-08-10;1338;38.10
22173;2016-08-10;1319;99.76
22175;2016-08-10;1330;114.87
22179;2016-08-10;1321;100.10
22181;2016-08-10;1331;118.33
22185;2016-08-10;113;104.17
22195;2016-08-10;69;49.56
22205;2016-08-10;27;19.85
22207;2016-08-10;64;46.99
22209;2016-08-10;21;138.65
22213;2016-08-10;28;105.45
22239;2016-08-10;1329;130.74
22245;2016-08-10;1327;157.88
22267;2016-08-10;1243;80.89
22303;2016-08-11;115;111.21
22305;2016-08-11;1338;37.83
22309;2016-08-11;1319;99.86
22311;2016-08-11;1330;114.82
22313;2016-08-11;1327;157.85
22315;2016-08-11;1321;100.05
22317;2016-08-11;1331;118.27
22321;2016-08-11;113;104.98
22331;2016-08-11;69;50.10
22341;2016-08-11;27;18.73
22343;2016-08-11;64;47.08
22345;2016-08-11;21;139.25
22349;2016-08-11;28;107.45
22443;2016-08-11;1329;130.62
22487;2016-08-11;1243;80.80
22507;2016-08-12;115;110.36
22509;2016-08-12;1338;38.28
22513;2016-08-12;1319;99.71
22517;2016-08-12;1327;157.88
22519;2016-08-12;1321;99.95
22525;2016-08-12;113;104.70
22535;2016-08-12;69;50.10
22545;2016-08-12;27;18.48
22547;2016-08-12;64;46.93
22549;2016-08-12;21;138.80
22553;2016-08-12;28;107.45
22583;2016-08-12;1330;114.85
22589;2016-08-12;1331;118.32
22647;2016-08-12;1329;130.72
22711;2016-08-15;115;110.36
22713;2016-08-15;1338;38.06
22715;2016-08-15;1329;130.41
22717;2016-08-15;1319;99.76
22723;2016-08-15;1321;99.85
22729;2016-08-15;113;105.02
22739;2016-08-15;69;50.42
22749;2016-08-15;27;17.66
22751;2016-08-15;64;46.94
22753;2016-08-15;21;139.35
22757;2016-08-15;28;107.10
22787;2016-08-15;1330;114.73
22793;2016-08-15;1331;118.14
22857;2016-08-15;1327;157.71
22895;2016-08-12;1243;80.63
22915;2016-08-16;115;110.18
22917;2016-08-16;1338;38.46
22919;2016-08-16;1329;130.13
22921;2016-08-16;1319;99.66
22923;2016-08-16;1330;114.63
22927;2016-08-16;1321;99.95
22933;2016-08-16;113;104.43
22943;2016-08-16;69;49.97
22953;2016-08-16;27;17.75
22955;2016-08-16;64;46.34
22957;2016-08-16;21;154.80
22961;2016-08-16;28;105.85
22993;2016-08-16;1327;157.44
22997;2016-08-16;1331;117.86
23031;2016-08-16;1243;80.53
23051;2016-08-17;115;108.86
23053;2016-08-17;1338;38.84
23055;2016-08-17;1329;130.26
23057;2016-08-17;1319;99.71
23059;2016-08-17;1330;114.63
23061;2016-08-17;1327;157.54
23063;2016-08-17;1321;99.80
23065;2016-08-17;1331;118.00
23073;2016-08-17;64;45.69
23079;2016-08-17;28;105.35
23085;2016-08-17;113;103.06
23087;2016-08-17;27;17.70
23093;2016-08-17;21;150.25
23095;2016-08-17;69;49.14
23099;2016-08-17;1243;80.27
23191;2016-08-18;1329;130.51
23331;2016-08-18;1330;114.70
23333;2016-08-18;1327;157.75
23337;2016-08-18;1331;118.23
23355;2016-08-18;1243;79.67
23425;2016-08-19;115;108.86
23427;2016-08-19;1338;38.82
23429;2016-08-19;1329;130.16
23431;2016-08-19;1319;99.65
23433;2016-08-19;1330;114.58
23437;2016-08-19;1321;99.80
23439;2016-08-19;1331;117.92
23443;2016-08-19;113;103.06
23453;2016-08-19;69;49.26
23463;2016-08-19;27;17.62
23465;2016-08-19;64;46.66
23467;2016-08-19;21;151.05
23471;2016-08-19;28;107.00
23571;2016-08-19;1327;157.47
23609;2016-08-19;1243;79.45
23629;2016-08-22;115;109.49
23631;2016-08-22;1338;38.82
23635;2016-08-22;1319;99.80
23637;2016-08-22;1330;114.72
23641;2016-08-22;1321;99.80
23643;2016-08-22;1331;118.17
23647;2016-08-22;113;102.65
23657;2016-08-22;69;49.50
23667;2016-08-22;27;17.63
23669;2016-08-22;64;46.55
23671;2016-08-22;21;149.44
23675;2016-08-22;28;105.95
23678;2016-08-23;401;2.61
23861;2016-08-22;1329;130.54
23867;2016-08-22;1327;157.69
23889;2016-08-22;1243;79.61
23925;2016-08-23;115;109.49
23927;2016-08-23;1400;2.67
23929;2016-08-23;1338;38.82
23931;2016-08-23;1329;130.55
23933;2016-08-23;1319;99.75
23935;2016-08-23;1330;114.72
23937;2016-08-23;1327;157.69
23939;2016-08-23;1321;99.80
23941;2016-08-23;1331;118.16
23945;2016-08-23;113;103.56
23955;2016-08-23;69;49.33
23959;2016-08-23;1243;79.40
23965;2016-08-23;27;17.80
23967;2016-08-23;64;47.13
23969;2016-08-23;21;153.69
23973;2016-08-23;28;107.00
24065;2016-08-26;115;108.72
24067;2016-08-26;1400;2.49
24069;2016-08-26;1338;38.81
24073;2016-08-26;1319;99.80
24079;2016-08-26;1321;99.95
24081;2016-08-26;1331;118.18
24089;2016-08-26;64;47.36
24095;2016-08-26;28;108.15
24101;2016-08-26;113;103.54
24103;2016-08-26;27;18.30
24109;2016-08-26;21;155.69
24111;2016-08-26;69;48.22
24211;2016-08-26;1329;130.47
24215;2016-08-26;1330;114.69
24217;2016-08-26;1327;157.65
24239;2016-08-26;1243;79.56
24275;2016-08-29;115;108.55
24277;2016-08-29;1400;2.60
24279;2016-08-29;1338;38.81
24283;2016-08-29;1319;99.90
24289;2016-08-29;1321;99.95
24291;2016-08-29;1331;118.16
24299;2016-08-29;64;47.20
24305;2016-08-29;28;107.60
24311;2016-08-29;113;103.15
24313;2016-08-29;27;18.22
24319;2016-08-29;21;154.60
24321;2016-08-29;69;48.09
24351;2016-08-29;1329;130.46
24355;2016-08-29;1330;114.66
24427;2016-08-29;1327;157.68
24465;2016-08-29;1243;79.66
24555;2016-08-30;115;108.63
24557;2016-08-30;1400;2.76
24559;2016-08-30;1338;38.81
24563;2016-08-30;1319;99.80
24565;2016-08-30;1330;114.73
24569;2016-08-30;1321;99.80
24579;2016-08-30;64;46.95
24585;2016-08-30;28;108.50
24591;2016-08-30;113;104.21
24593;2016-08-30;27;18.95
24599;2016-08-30;21;153.75
24601;2016-08-30;69;49.40
24625;2016-08-31;115;109.15
24631;2016-08-30;1329;130.50
24633;2016-08-31;1319;99.80
24637;2016-08-30;1327;157.63
24639;2016-08-31;1321;99.95
24641;2016-08-30;1331;118.16
24675;2016-08-30;1243;79.90
24697;2016-08-31;1400;2.62
24699;2016-08-31;1338;38.81
24711;2016-08-31;1331;117.91
24719;2016-08-31;64;46.94
24725;2016-08-31;28;107.05
24731;2016-08-31;113;103.63
24733;2016-08-31;27;18.77
24739;2016-08-31;21;153.55
24741;2016-08-31;69;48.14
24771;2016-08-31;1329;130.31
24775;2016-08-31;1330;114.65
24847;2016-08-31;1327;157.41
24869;2016-08-31;1243;80.42
24905;2016-09-01;115;108.03
24907;2016-09-01;1400;2.59
24909;2016-09-01;1338;38.79
24911;2016-09-01;1329;130.35
24913;2016-09-01;1319;99.80
24915;2016-09-01;1330;114.65
24917;2016-09-01;1327;157.31
24919;2016-09-01;1321;99.75
24921;2016-09-01;1331;117.81
24925;2016-09-01;113;103.04
24935;2016-09-01;69;47.66
24939;2016-09-01;1243;80.66
24945;2016-09-01;27;18.77
24947;2016-09-01;64;46.72
24949;2016-09-01;21;156.30
24953;2016-09-01;28;106.65
25045;2016-09-02;115;109.36
25047;2016-09-02;1400;2.79
25049;2016-09-02;1338;38.79
25051;2016-09-02;1329;130.16
25053;2016-09-02;1319;99.75
25055;2016-09-02;1330;114.59
25057;2016-09-02;1327;157.25
25059;2016-09-02;1321;99.75
25061;2016-09-02;1331;117.74
25065;2016-09-02;113;104.46
25075;2016-09-02;69;48.38
25085;2016-09-02;27;18.82
25087;2016-09-02;64;46.60
25089;2016-09-02;21;155.50
25093;2016-09-02;28;108.60
25219;2016-09-02;1243;80.36
25255;2016-09-05;115;109.37
25257;2016-09-05;1400;2.80
25259;2016-09-05;1338;38.79
25263;2016-09-05;1319;99.75
25269;2016-09-05;1321;99.75
25279;2016-09-05;64;46.35
25285;2016-09-05;28;108.00
25291;2016-09-05;113;104.38
25293;2016-09-05;27;18.87
25299;2016-09-05;21;155.69
25301;2016-09-05;69;48.54
25401;2016-09-05;1329;130.22
25405;2016-09-05;1330;114.66
25407;2016-09-05;1327;157.41
25411;2016-09-05;1331;117.88
25445;2016-09-05;1243;80.34
25465;2016-09-06;115;109.31
25467;2016-09-06;1400;2.82
25469;2016-09-06;1338;38.81
25471;2016-09-06;1329;130.66
25473;2016-09-06;1319;99.95
25475;2016-09-06;1330;114.88
25477;2016-09-06;1327;157.88
25479;2016-09-06;1321;99.80
25481;2016-09-06;1331;118.30
25489;2016-09-06;64;45.83
25495;2016-09-06;28;107.95
25501;2016-09-06;113;104.52
25503;2016-09-06;27;18.55
25509;2016-09-06;21;153.05
25511;2016-09-06;69;49.63
25585;2016-09-06;1243;80.98
25605;2016-09-07;115;109.69
25607;2016-09-07;1400;2.88
25609;2016-09-07;1338;38.81
25611;2016-09-07;1329;130.83
25613;2016-09-07;1319;99.85
25615;2016-09-07;1330;114.93
25619;2016-09-07;1321;99.80
25621;2016-09-07;1331;118.40
25625;2016-09-07;113;105.10
25635;2016-09-07;69;49.56
25645;2016-09-07;27;18.80
25647;2016-09-07;64;45.45
25649;2016-09-07;21;154.25
25653;2016-09-07;28;108.20
25687;2016-09-07;1327;157.94
25709;2016-09-07;1243;80.90
25745;2016-09-08;115;109.25
25747;2016-09-08;1400;2.73
25749;2016-09-08;1338;38.79
25753;2016-09-08;1319;99.80
25759;2016-09-08;1321;99.75
25765;2016-09-08;113;104.29
25775;2016-09-08;69;49.14
25785;2016-09-08;27;18.80
25787;2016-09-08;64;45.19
25789;2016-09-08;21;150.00
25793;2016-09-08;28;106.25
25821;2016-09-08;1329;130.32
25825;2016-09-08;1330;114.69
25827;2016-09-08;1327;157.47
25831;2016-09-08;1331;117.94
25849;2016-09-08;1243;80.80
25955;2016-09-09;115;108.06
25957;2016-09-09;1400;2.49
25959;2016-09-09;1338;38.79
25961;2016-09-09;1329;129.83
25963;2016-09-09;1319;99.70
25969;2016-09-09;1321;99.75
25971;2016-09-09;1331;117.44
25975;2016-09-09;113;103.38
25985;2016-09-09;69;48.02
25995;2016-09-09;27;18.51
25997;2016-09-09;64;44.20
25999;2016-09-09;21;148.85
26003;2016-09-09;28;104.80
26037;2016-09-09;1327;157.03
26105;2016-09-09;1330;114.43
26129;2016-09-09;1243;80.75
26165;2016-09-12;115;107.38
26167;2016-09-12;1400;2.41
26169;2016-09-12;1338;38.79
26173;2016-09-12;1319;99.65
26177;2016-09-12;1327;156.88
26179;2016-09-12;1321;100.00
26189;2016-09-12;64;48.65
26195;2016-09-12;28;103.80
26201;2016-09-12;113;102.04
26203;2016-09-12;27;18.14
26209;2016-09-12;21;138.44
26211;2016-09-12;69;47.87
26241;2016-09-12;1329;129.69
26245;2016-09-12;1330;114.34
26251;2016-09-12;1331;117.29
26285;2016-09-12;1243;80.43
26305;2016-09-13;115;105.87
26307;2016-09-13;1400;2.31
26309;2016-09-13;1338;38.79
26313;2016-09-13;1319;99.60
26315;2016-09-13;1330;114.30
26319;2016-09-13;1321;99.95
26321;2016-09-13;1331;117.22
26325;2016-09-13;113;101.55
26335;2016-09-13;69;47.76
26345;2016-09-13;27;18.03
26347;2016-09-13;64;48.47
26349;2016-09-13;21;144.85
26353;2016-09-13;28;102.15
26381;2016-09-13;1329;129.57
26387;2016-09-13;1327;156.77
26409;2016-09-13;1243;78.98
